date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day
01/27/2018,94,1,-151,43,8,0.9518499746578813,-249,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,75,2,-153,43,6,0.9325899645210339,-250,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,41,3,-153,43,8,0.9812468322351748,-250,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,36,4,-153,47,8,0.9330968068930562,-240,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,25,5,-154,45,8,1.0,-246,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,33,6,-153,47,7,0.9599594526102382,-240,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,57,7,-157,53,13,0.8119614799797262,-231,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,84,8,-159,58,9,0.680182463253928,-222,0.0,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,105,9,-151,49,11,0.6964014191586416,-234,0.2,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,96,10,-123,35,6,0.7450582868727825,-246,0.6,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,125,11,-96,33,11,0.8722757222503801,-229,0.9,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,145,12,-77,32,25,0.8798783578307146,-215,1.13,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,189,13,-66,27,21,0.9437404967055245,-225,1.24,0.0,0.3,Winter,No Holiday,Yes
01/27/2018,193,14,-41,25,20,0.8631525595539786,-212,1.2,0.0,0.2,Winter,No Holiday,Yes
01/27/2018,192,15,-37,26,22,0.8677141409021794,-204,1.04,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,195,16,-37,25,26,0.9183983781044095,-209,0.74,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,207,17,-46,26,19,1.0,-212,0.39,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,162,18,-66,31,30,0.9939178915357323,-209,0.06,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,122,19,-71,33,20,0.9427268119614799,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,117,20,-76,36,17,0.9280283831728332,-201,0.0,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,103,21,-79,35,26,0.9381652306132792,-207,0.0,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,114,22,-78,43,23,0.900658895083629,-182,0.0,0.0,0.0,Winter,No Holiday,Yes
01/27/2018,103,23,-76,42,12,0.8783578307146477,-183,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,125,0,-75,36,23,0.9858084135833756,-200,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,103,1,-75,45,24,0.9254941713127217,-174,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,72,2,-78,51,19,0.8109477952356816,-161,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,67,3,-77,49,18,0.7835783071464774,-165,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,38,4,-76,37,16,0.9827673593512417,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,21,5,-75,33,15,1.0,-210,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,30,6,-78,35,19,1.0,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,42,7,-80,39,19,1.0,-195,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,72,8,-81,43,17,0.9711099847947288,-185,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,104,9,-78,41,18,0.9609731373542828,-187,0.17,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,111,10,-59,35,19,0.9695894576786619,-189,0.53,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,145,11,-46,27,26,0.9427268119614799,-208,0.85,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,189,12,-35,26,25,0.8763304612265584,-202,1.07,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,206,13,-24,22,25,0.9320831221490116,-212,1.16,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,225,14,-15,20,30,0.9959452610238215,-216,1.09,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,217,15,-19,23,43,1.0,-203,0.7,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,187,16,-21,27,40,1.0,-186,0.52,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,178,17,-38,32,52,1.0,-181,0.25,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,157,18,-49,35,37,1.0,-180,0.04,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,134,19,-60,31,36,1.0,-204,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,113,20,-70,30,28,1.0,-216,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,106,21,-73,34,35,1.0,-205,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,105,22,-79,40,25,0.998479472883933,-191,0.0,0.0,0.0,Winter,No Holiday,Yes
01/28/2018,81,23,-87,42,21,0.9903699949315763,-193,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,80,0,-93,45,7,0.9878357830714648,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,62,1,-98,47,13,0.966548403446528,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,49,2,-102,47,9,0.9026862645717182,-193,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,27,3,-98,43,28,0.9812468322351748,-200,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,26,4,-99,45,25,0.983274201723264,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,50,5,-104,47,10,0.9599594526102382,-195,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,94,6,-109,43,10,0.983274201723264,-210,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,231,7,-111,37,16,1.0,-229,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,450,8,-115,38,10,0.9989863152559553,-230,0.01,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,217,9,-108,34,29,0.9873289406994423,-236,0.17,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,135,10,-95,28,37,0.9457678661936137,-246,0.59,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,166,11,-81,24,36,0.87886467308667,-251,0.91,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,186,12,-73,23,38,0.9508362899138367,-249,1.17,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,166,13,-69,23,46,0.9812468322351748,-246,1.28,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,168,14,-57,23,45,0.9776989356310187,-235,1.25,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,177,15,-52,27,45,0.9630005068423719,-213,1.06,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,195,16,-55,28,43,0.9624936644703497,-211,0.78,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,239,17,-57,30,36,0.9888494678155093,-205,0.4,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,438,18,-66,34,25,1.0,-198,0.06,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,282,19,-71,40,32,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,197,20,-74,41,38,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,182,21,-77,42,29,0.9518499746578813,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,172,22,-88,40,30,0.9923973644196655,-199,0.0,0.0,0.0,Winter,No Holiday,Yes
01/29/2018,99,23,-94,41,16,1.0,-202,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,108,0,-100,34,11,1.0,-229,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,129,1,-104,37,3,1.0,-223,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,84,2,-106,40,10,1.0,-216,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,54,3,-107,42,14,1.0,-211,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,33,4,-111,50,12,0.9929042067916878,-194,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,47,5,-113,53,16,0.9893563101875316,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,94,6,-112,53,9,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,214,7,-113,57,9,0.991890522047643,-181,0.0,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,491,8,-111,61,7,0.9812468322351748,-171,0.01,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,254,9,-99,49,8,0.8094272681196147,-186,0.2,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,170,10,-75,42,9,0.8504815002534212,-182,0.55,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,220,11,-45,29,13,0.9553978712620375,-198,0.79,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,253,12,-32,32,27,0.9493157627977699,-175,1.01,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,225,13,-13,35,20,0.9457678661936137,-148,1.18,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,238,14,-11,46,21,0.7146477445514444,-112,0.72,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,173,15,-16,55,25,0.9447541814495691,-94,0.64,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,94,16,-22,76,17,0.10440952863659402,-58,0.25,0.0,0.0,Winter,No Holiday,Yes
01/30/2018,53,17,-24,85,3,0.07450582868727826,-45,0.06,0.0,0.6,Winter,No Holiday,Yes
01/30/2018,100,18,-23,91,4,0.0886974151039027,-35,0.0,1.4,2.0,Winter,No Holiday,Yes
01/30/2018,59,19,-17,91,11,0.07095793208312215,-29,0.0,0.0,3.0,Winter,No Holiday,Yes
01/30/2018,72,20,-15,91,17,0.12316269640141916,-27,0.0,0.0,3.3,Winter,No Holiday,Yes
01/30/2018,60,21,-16,91,13,0.24379118094272684,-28,0.0,1.5,3.5,Winter,No Holiday,Yes
01/30/2018,73,22,-17,85,12,0.4961986822098327,-38,0.0,0.0,3.5,Winter,No Holiday,Yes
01/30/2018,62,23,-17,83,10,0.5402939685757728,-42,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,69,0,-17,83,8,0.5504308160162189,-42,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,96,1,-16,81,11,0.5646224024328433,-44,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,60,2,-16,80,14,0.5423213380638621,-46,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,47,3,-22,83,10,0.481500253421186,-47,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,34,4,-24,82,15,0.43081601621895593,-50,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,34,5,-28,83,6,0.46578813988849466,-52,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,63,6,-31,80,7,0.6021287379624937,-60,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,124,7,-35,83,16,0.46933603649265077,-59,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,273,8,-36,83,17,0.45007602635580335,-60,0.0,0.0,3.5,Winter,No Holiday,Yes
01/31/2018,137,9,-33,77,12,0.45058286872782566,-67,0.1,0.0,3.4,Winter,No Holiday,Yes
01/31/2018,102,10,-23,63,17,0.638114546376077,-84,0.22,0.0,3.2,Winter,No Holiday,Yes
01/31/2018,144,11,-15,46,25,0.9523568170299036,-116,0.56,0.0,3.0,Winter,No Holiday,Yes
01/31/2018,160,12,-10,35,27,0.9599594526102382,-145,0.64,0.0,3.0,Winter,No Holiday,Yes
01/31/2018,171,13,-8,39,26,0.9254941713127217,-130,0.54,0.0,2.8,Winter,No Holiday,Yes
01/31/2018,156,14,-7,33,27,0.991890522047643,-150,0.56,0.0,2.5,Winter,No Holiday,Yes
01/31/2018,214,15,-5,30,23,0.998479472883933,-159,0.45,0.0,2.2,Winter,No Holiday,Yes
01/31/2018,216,16,-1,29,16,1.0,-160,0.5,0.0,1.8,Winter,No Holiday,Yes
01/31/2018,279,17,-9,34,28,1.0,-148,0.28,0.0,1.8,Winter,No Holiday,Yes
01/31/2018,403,18,-18,35,21,1.0,-152,0.05,0.0,1.6,Winter,No Holiday,Yes
01/31/2018,270,19,-22,36,22,1.0,-152,0.0,0.0,1.6,Winter,No Holiday,Yes
01/31/2018,229,20,-26,36,31,1.0,-156,0.0,0.0,1.6,Winter,No Holiday,Yes
01/31/2018,229,21,-34,40,9,1.0,-150,0.0,0.0,1.6,Winter,No Holiday,Yes
01/31/2018,188,22,-42,48,10,1.0,-135,0.0,0.0,1.6,Winter,No Holiday,Yes
01/31/2018,132,23,-47,53,13,1.0,-128,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,122,0,-52,56,14,0.9979726305119108,-126,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,149,1,-54,54,17,0.9979726305119108,-132,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,103,2,-55,53,21,0.9898631525595538,-135,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,81,3,-62,57,16,0.93613786112519,-133,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,37,4,-71,56,18,0.9194120628484541,-144,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,51,5,-78,65,23,0.8667004561581347,-132,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,95,6,-81,59,7,0.9569183983781043,-147,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,244,7,-87,64,5,0.9858084135833756,-142,0.0,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,459,8,-86,59,10,0.9736441966548403,-151,0.01,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,259,9,-79,50,6,0.9011657374556512,-165,0.23,0.0,1.6,Winter,No Holiday,Yes
01/02/2018,168,10,-50,41,5,0.8981246832235175,-162,0.64,0.0,1.5,Winter,No Holiday,Yes
01/02/2018,194,11,-26,33,15,0.9138367967562088,-166,0.95,0.0,1.4,Winter,No Holiday,Yes
01/02/2018,240,12,-11,31,13,0.9336036492650786,-161,1.2,0.0,1.3,Winter,No Holiday,Yes
01/02/2018,233,13,3,28,31,0.9939178915357323,-161,1.3,0.0,1.0,Winter,No Holiday,Yes
01/02/2018,256,14,8,23,32,1.0,-180,1.29,0.0,0.5,Winter,No Holiday,Yes
01/02/2018,293,15,7,25,30,0.99341104916371,-171,1.12,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,268,16,11,26,21,0.978205778003041,-163,0.82,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,341,17,3,26,24,0.988342625443487,-170,0.45,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,542,18,-10,28,19,1.0,-172,0.08,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,344,19,-18,32,15,1.0,-163,0.0,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,263,20,-24,36,10,1.0,-154,0.0,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,257,21,-32,47,18,0.957932083122149,-129,0.0,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,235,22,-39,52,12,0.9346173340091231,-123,0.0,0.0,0.0,Winter,No Holiday,Yes
01/02/2018,143,23,-45,55,4,0.9533705017739482,-121,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,138,0,-49,56,11,0.9908768373035985,-123,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,159,1,-52,56,9,0.9863152559553978,-126,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,102,2,-57,59,3,0.9751647237709072,-124,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,65,3,-63,63,9,0.7085656360871768,-122,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,47,4,-67,65,11,0.8504815002534212,-121,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,48,5,-68,61,2,0.8601115053218449,-130,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,115,6,-70,62,13,0.9138367967562088,-130,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,267,7,-74,62,15,0.9538773441459706,-134,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,558,8,-74,58,22,0.9401926001013684,-142,0.01,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,280,9,-65,54,12,0.7673593512417638,-142,0.22,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,187,10,-41,43,12,0.5879371515458692,-148,0.59,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,234,11,-14,37,10,0.6538266599087683,-142,0.91,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,303,12,9,37,15,0.6365940192600101,-121,1.12,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,294,13,16,29,22,0.8286872782564622,-145,1.2,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,293,14,32,26,22,0.7460719716168271,-145,1.16,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,310,15,36,26,24,0.8413583375570197,-141,0.99,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,330,16,29,26,30,0.9837810440952863,-147,0.69,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,382,17,20,25,23,0.9989863152559553,-160,0.34,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,592,18,5,37,30,0.8646730866700456,-125,0.06,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,379,19,-5,43,25,0.8307146477445514,-115,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,241,20,-13,51,24,0.7369488089204257,-101,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,225,21,-20,61,17,0.825139381652306,-85,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,227,22,-24,63,13,0.7582361885453623,-84,0.0,0.0,0.0,Winter,No Holiday,Yes
02/02/2018,178,23,-26,69,20,0.7131272174353775,-75,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,182,0,-25,69,22,0.6786619361378611,-74,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,184,1,-23,71,32,0.5326913329954384,-68,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,123,2,-34,82,42,0.07957425240750127,-60,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,60,3,-44,80,43,0.16168271667511405,-73,0.0,0.1,0.1,Winter,No Holiday,Yes
03/02/2018,35,4,-56,74,40,0.1824632539280284,-95,0.0,0.0,0.2,Winter,No Holiday,Yes
03/02/2018,31,5,-63,65,39,0.7572225038013177,-118,0.0,0.0,0.3,Winter,No Holiday,Yes
03/02/2018,33,6,-78,57,48,0.9325899645210339,-148,0.0,0.4,0.3,Winter,No Holiday,Yes
03/02/2018,67,7,-88,58,40,0.9706031424227065,-155,0.0,0.0,0.3,Winter,No Holiday,Yes
03/02/2018,116,8,-95,56,35,0.9893563101875316,-166,0.01,0.0,0.3,Winter,No Holiday,Yes
03/02/2018,168,9,-94,47,33,0.9974657881398885,-186,0.42,0.0,0.3,Winter,No Holiday,Yes
03/02/2018,144,10,-85,43,40,0.8971109984794728,-188,1.09,0.0,0.2,Winter,No Holiday,Yes
03/02/2018,195,11,-77,41,46,0.991890522047643,-187,1.65,0.0,0.2,Winter,No Holiday,Yes
03/02/2018,192,12,-60,38,34,0.9645210339584389,-180,2.04,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,229,13,-58,38,37,0.9802331474911302,-178,2.25,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,196,14,-50,31,40,1.0,-195,2.18,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,210,15,-45,31,43,0.9893563101875316,-191,1.91,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,205,16,-42,31,35,0.9868220983274201,-188,1.42,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,211,17,-56,32,46,1.0,-197,0.53,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,175,18,-66,36,44,1.0,-192,0.15,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,135,19,-76,32,48,1.0,-214,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,109,20,-85,31,41,1.0,-226,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,107,21,-91,38,27,1.0,-208,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,92,22,-97,45,30,1.0,-194,0.0,0.0,0.0,Winter,No Holiday,Yes
03/02/2018,91,23,-100,48,26,1.0,-189,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,98,0,-104,49,24,1.0,-190,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,90,1,-105,48,31,1.0,-194,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,60,2,-105,49,20,1.0,-191,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,54,3,-106,47,37,1.0,-197,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,35,4,-112,47,23,1.0,-203,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,21,5,-115,51,33,0.9979726305119108,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,23,6,-118,54,24,0.957932083122149,-192,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,34,7,-124,54,25,0.8935631018753167,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,70,8,-128,56,24,0.7501267105930055,-197,0.02,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,97,9,-124,51,38,0.7034972123669538,-204,0.38,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,103,10,-112,43,35,0.675114039533705,-213,1.04,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,115,11,-97,37,28,0.7141409021794222,-216,1.57,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,165,12,-83,32,18,0.6426761277242777,-221,1.99,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,152,13,-83,34,40,0.7774961986822098,-214,2.22,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,177,14,-74,33,40,0.8545362392295995,-209,2.17,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,190,15,-64,30,49,0.9690826153066395,-211,1.89,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,181,16,-54,29,36,0.9893563101875316,-206,1.4,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,184,17,-59,27,36,0.9868220983274201,-219,0.81,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,154,18,-70,26,41,1.0,-233,0.16,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,124,19,-77,31,33,1.0,-219,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,98,20,-82,28,35,1.0,-235,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,107,21,-89,35,32,1.0,-216,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,78,22,-97,45,13,1.0,-194,0.0,0.0,0.0,Winter,No Holiday,Yes
04/02/2018,77,23,-103,48,20,1.0,-192,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,82,0,-105,52,24,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,52,1,-112,54,10,1.0,-186,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,39,2,-112,55,15,1.0,-184,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,33,3,-113,54,6,1.0,-187,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,20,4,-117,51,12,1.0,-198,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,37,5,-116,45,24,1.0,-211,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,110,6,-115,40,23,1.0,-224,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,227,7,-116,44,16,1.0,-214,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,433,8,-115,40,28,1.0,-224,0.02,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,216,9,-111,38,24,0.9721236695387734,-226,0.43,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,123,10,-96,32,37,1.0,-232,1.14,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,156,11,-85,27,47,0.946274708565636,-242,1.73,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,157,12,-78,28,41,1.0,-231,2.12,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,169,13,-70,25,42,0.9994931576279777,-237,2.29,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,170,14,-64,24,46,0.984794728839331,-237,2.23,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,169,15,-57,25,44,0.9974657881398885,-226,1.94,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,199,16,-54,25,34,0.9923973644196655,-223,1.44,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,225,17,-64,28,45,1.0,-219,0.81,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,388,18,-76,29,35,1.0,-226,0.16,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,246,19,-83,29,41,1.0,-232,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,206,20,-91,35,38,1.0,-217,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,177,21,-98,41,39,0.9741510390268626,-206,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,183,22,-103,43,37,0.9371515458692347,-205,0.0,0.0,0.0,Winter,No Holiday,Yes
05/02/2018,115,23,-105,47,28,0.895590471363406,-196,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,126,0,-106,47,35,0.9001520527116066,-197,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,87,1,-109,36,33,1.0,-230,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,59,2,-112,36,29,0.9903699949315763,-233,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,36,3,-116,35,32,0.9959452610238215,-240,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,32,4,-120,36,27,0.9989863152559553,-240,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,40,5,-123,37,29,1.0,-240,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,94,6,-125,40,34,0.9954384186517993,-233,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,213,7,-127,41,37,0.9908768373035985,-232,0.0,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,438,8,-127,41,31,1.0,-232,0.02,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,217,9,-123,39,37,0.991890522047643,-234,0.45,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,128,10,-113,35,42,0.9229599594526102,-237,1.15,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,175,11,-99,32,33,0.9305625950329447,-235,1.72,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,172,12,-82,31,27,0.9280283831728332,-223,2.09,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,165,13,-75,28,43,0.9513431322858591,-229,2.3,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,147,14,-70,26,44,0.9929042067916878,-233,2.24,0.0,0.0,Winter,No Holiday,Yes
06/02/2018,171,15,-59,25,31,0.9675620881905727,-228,1.93,0.0,0.0,Winter,No Holiday,Yes
