date,rented_bike_count,hour,temp_celcius,humidity_percent,wind_speed_m_per_s,visibility_10m,dew_point_temp_celcius,solar_radiation_mj_per_m2,rainfall_mm,snowfall_cm,seasons,holiday,functioning_day,day_of_week,holiday_code,functioning_day_code,seasons_code
2018-11-03,530,20,67,32,19,0.8590978205778003,-88,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-11-03,533,21,57,34,10,0.7567156614292955,-89,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-11-03,419,22,53,31,23,0.9199189052204764,-105,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-11-03,288,23,42,34,17,0.7344145970603142,-103,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-12-03,222,0,35,46,11,0.5134313228585909,-70,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,163,1,29,51,8,0.5534718702483528,-62,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,95,2,27,46,4,0.6771414090217942,-77,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,60,3,23,48,8,0.7202230106436898,-76,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,47,4,28,52,6,0.6193613786112518,-61,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,106,5,33,53,4,0.5985808413583376,-53,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,261,6,28,57,7,0.45261023821591484,-48,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,662,7,30,53,5,0.5408008109477952,-56,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,1066,8,38,47,8,0.6092245311708058,-65,0.06,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,604,9,48,43,10,0.5945261023821591,-67,0.18,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,406,10,66,40,10,0.5240750126710593,-60,0.65,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,463,11,92,33,11,0.4384186517992904,-62,1.54,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,581,12,117,32,16,0.3360364926507856,-44,1.99,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,588,13,136,34,18,0.21844906234161177,-19,2.23,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,603,14,149,34,28,0.1905727318803852,-8,2.22,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,694,15,153,32,29,0.21844906234161177,-13,2.02,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,752,16,145,34,31,0.22503801317790167,-12,1.59,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,931,17,137,38,26,0.20729853015712113,-3,1.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,1425,18,122,43,28,0.22098327420172326,0,0.41,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,946,19,106,47,20,0.2017232640648758,-2,0.03,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,801,20,94,50,21,0.18449062341611758,-5,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,771,21,87,49,17,0.22149011657374557,-14,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,695,22,78,49,1,0.25392802838317285,-22,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-12-03,397,23,68,56,9,0.2382159148504815,-13,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-13,309,0,64,62,7,0.24277749619868222,-3,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,231,1,59,65,10,0.2883933096806893,-1,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,161,2,54,66,6,0.30207805372529145,-4,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,103,3,55,62,6,0.35225544855549923,-12,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,88,4,62,59,8,0.2361885453623923,-12,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,97,5,68,56,9,0.2752154080081095,-13,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,252,6,70,58,7,0.2584896097313735,-7,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,668,7,72,56,5,0.26254434870755194,-10,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,1215,8,80,48,4,0.34668018246325394,-23,0.12,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,616,9,94,44,3,0.36289913836796756,-22,0.33,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,428,10,109,40,5,0.3482007095793208,-21,0.55,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,571,11,126,49,14,0.48707551951343137,21,0.84,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,626,12,155,47,33,0.6467308667004561,42,2.44,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,678,13,171,42,32,0.6477445514445007,40,2.6,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,705,14,183,43,22,0.7511403953370501,54,2.43,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,815,15,186,47,33,0.7769893563101875,70,2.08,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,890,16,176,53,37,0.8656867714140901,78,1.4,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,1085,17,169,62,31,0.7780030410542321,95,0.95,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,1749,18,157,68,33,0.7328940699442473,98,0.39,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,1224,19,141,77,20,0.6147997972630511,101,0.04,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,986,20,139,77,15,0.49822605169792195,99,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,982,21,137,79,20,0.5108971109984795,101,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,912,22,135,81,28,0.45919918905220475,102,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-13,572,23,134,81,26,0.4718702483527623,101,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-14,412,0,136,79,22,0.4232133806386214,100,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,309,1,137,73,22,0.5854029396857576,89,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,226,2,138,70,13,0.6771414090217942,84,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,142,3,140,67,23,0.8646730866700456,79,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,82,4,140,70,15,0.8215914850481499,86,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,123,5,141,69,13,0.9609731373542828,84,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,290,6,141,69,16,0.9401926001013684,84,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,786,7,141,69,11,0.8438925494171312,84,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1371,8,142,67,9,0.9047136340598073,81,0.06,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,761,9,146,62,12,0.8824125696908262,73,0.19,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,552,10,157,58,13,0.9898631525595538,74,0.69,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,643,11,175,55,21,0.9452610238215914,83,1.35,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,813,12,199,44,27,0.93613786112519,72,2.22,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,789,13,209,44,47,0.8960973137354282,81,2.66,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,878,14,211,42,43,1.0,76,2.49,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1025,15,217,39,33,0.9893563101875316,71,2.09,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1049,16,217,41,32,1.0,78,1.91,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1325,17,205,49,35,1.0,94,1.18,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,2100,18,192,53,24,1.0,93,0.58,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1478,19,179,54,29,1.0,84,0.04,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1275,20,172,60,25,0.9964521033958438,93,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,1181,21,168,67,20,0.8859604662949822,106,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,983,22,162,71,20,0.8884946781550938,109,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-14,587,23,161,69,18,0.8307146477445514,104,0.0,0.0,0.0,Spring,No Holiday,Yes,Wednesday,0,1,1
2018-03-15,466,0,160,69,24,0.9305625950329447,103,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,355,1,163,68,21,0.9285352255448555,103,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,203,2,165,68,13,0.8601115053218449,105,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,51,3,165,69,24,0.8271667511403953,107,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,9,4,151,86,21,0.43081601621895593,127,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,8,5,145,94,20,0.23314749113025848,135,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,10,6,144,96,7,0.21591485048150025,137,0.0,8.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,15,7,143,97,3,0.08210846426761277,138,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,39,8,141,97,11,0.15965534718702484,136,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,32,9,141,98,11,0.11454637607704005,137,0.06,17.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,27,10,142,98,12,0.13786112519006588,138,0.14,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,65,11,139,98,14,0.13634059807399898,135,0.13,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,204,12,133,97,29,0.377090724784592,128,0.19,2.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,269,13,127,97,26,0.22301064368981247,122,0.23,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,289,14,121,97,20,0.07602635580334516,116,0.2,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,329,15,116,97,34,0.0456158134820071,111,0.26,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,214,16,107,98,12,0.08565636087176888,103,0.14,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,411,17,109,98,13,0.09883426254434871,105,0.09,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,676,18,104,98,25,0.0451089711099848,100,0.03,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,606,19,104,98,20,0.18449062341611758,100,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,533,20,105,97,18,0.17486061834769387,100,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,567,21,104,96,27,0.2392295995945261,97,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,506,22,98,90,37,0.2361885453623923,82,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-15,343,23,93,90,41,0.29498226051697923,77,0.0,0.0,0.0,Spring,No Holiday,Yes,Thursday,0,1,1
2018-03-16,287,0,84,86,22,1.0,61,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,278,1,72,83,21,1.0,44,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,178,2,67,72,21,1.0,19,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,102,3,61,67,26,1.0,4,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,85,4,57,62,24,1.0,-10,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,85,5,52,60,20,1.0,-19,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,222,6,44,61,17,1.0,-24,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,652,7,37,59,29,1.0,-35,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,1176,8,38,56,24,1.0,-41,0.32,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,683,9,52,51,17,1.0,-41,1.08,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,507,10,67,46,22,0.9675620881905727,-41,1.79,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,557,11,82,45,24,0.9959452610238215,-30,2.38,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,705,12,94,40,26,0.9559047136340597,-35,2.78,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,715,13,104,38,24,0.9792194627470856,-33,2.99,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,772,14,110,36,18,0.9863152559553978,-35,2.91,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,923,15,119,32,19,0.9878357830714648,-43,2.62,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,976,16,116,31,14,0.9994931576279777,-49,2.11,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,1160,17,112,30,15,1.0,-57,1.44,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,1641,18,100,33,12,1.0,-55,0.68,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,974,19,81,36,12,1.0,-61,0.06,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,774,20,67,41,10,1.0,-56,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,710,21,58,43,18,1.0,-58,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,660,22,49,46,8,1.0,-57,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-16,455,23,42,47,13,1.0,-61,0.0,0.0,0.0,Spring,No Holiday,Yes,Friday,0,1,1
2018-03-17,414,0,37,48,16,1.0,-63,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,366,1,30,52,7,1.0,-59,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,268,2,23,56,6,1.0,-55,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,157,3,18,59,7,1.0,-53,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,103,4,13,61,7,1.0,-54,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,60,5,10,62,9,1.0,-54,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,109,6,8,63,10,1.0,-54,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,193,7,5,64,8,1.0,-55,0.01,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,384,8,13,57,10,0.9868220983274201,-62,0.32,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,520,9,34,49,16,0.9746578813988849,-63,1.03,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,561,10,60,43,10,0.9133299543841865,-56,1.69,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,742,11,80,39,12,0.8900152052711606,-51,2.26,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,933,12,100,38,15,0.8362899138367967,-36,2.51,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,1111,13,109,32,12,0.8844399391789153,-51,2.22,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,1294,14,121,29,23,0.8651799290420679,-54,2.26,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,1514,15,132,23,28,0.8459199189052204,-75,2.52,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,1440,16,137,28,21,0.7460719716168271,-45,1.88,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,1272,17,121,34,25,0.6147997972630511,-33,0.81,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,934,18,106,42,28,0.6487582361885453,-18,0.31,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,718,19,88,49,32,0.5980739989863152,-13,0.05,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,688,20,79,54,23,0.49569183983781046,-8,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,624,21,74,54,20,0.5651292448048656,-13,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,562,22,70,55,27,0.5139381652306132,-14,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-17,422,23,64,59,11,0.4733907754688292,-10,0.0,0.0,0.0,Spring,No Holiday,Yes,Saturday,0,1,1
2018-03-18,407,0,59,56,11,0.5027876330461226,-22,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,309,1,57,55,14,0.5149518499746578,-26,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,226,2,55,56,12,0.527116066903193,-25,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,174,3,55,57,11,0.5331981753674606,-23,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,106,4,56,55,4,0.5514445007602635,-27,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,67,5,56,55,12,0.4972123669538773,-27,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,73,6,57,54,17,0.5985808413583376,-29,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,152,7,55,58,10,0.461226558540294,-21,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,293,8,59,58,18,0.4227065382665991,-17,0.11,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,398,9,63,53,5,0.4166244298023315,-25,0.34,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,460,10,72,53,16,0.3456664977192093,-17,0.45,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,587,11,85,49,7,0.35022807906741005,-16,0.76,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,751,12,98,46,12,0.34617334009123163,-12,1.13,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,881,13,106,43,13,0.34363912823112014,-14,1.07,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,993,14,110,41,11,0.3730359858084136,-17,0.81,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,1128,15,120,37,8,0.4318297009630005,-22,1.09,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,1059,16,123,30,16,0.6264571718195641,-48,0.94,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,603,17,111,42,22,0.3740496705524582,-13,0.34,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,365,18,104,47,4,0.40395337050177393,-4,0.14,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,237,19,100,53,17,0.3897617840851495,8,0.01,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,146,20,92,66,11,0.24632539280283833,31,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,71,21,88,72,9,0.24024328433857073,40,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,70,22,81,76,8,0.23568170299037,41,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-18,53,23,74,80,13,0.22503801317790167,41,0.0,0.0,0.0,Spring,No Holiday,Yes,Sunday,0,1,1
2018-03-19,67,0,70,81,11,0.19969589457678663,39,0.0,0.5,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,38,1,67,84,8,0.1485048150025342,41,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,28,2,66,86,6,0.1971616827166751,44,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,12,3,65,88,9,0.12620375063355296,46,0.0,0.3,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,9,4,63,90,10,0.10795742524075012,47,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,27,5,62,89,15,0.15762797769893563,45,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,91,6,65,88,12,0.19766852508869742,46,0.0,0.2,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,370,7,65,88,14,0.24733907754688295,46,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,592,8,73,84,22,0.39837810440952864,47,0.05,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,387,9,82,81,27,0.631525595539787,51,0.2,0.5,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,292,10,91,77,27,0.7906741003547896,52,0.27,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,393,11,102,65,33,1.0,39,0.57,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,403,12,102,58,35,1.0,22,0.32,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,387,13,101,61,37,0.7486061834769386,29,0.38,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,326,14,101,59,33,1.0,24,0.57,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,263,15,98,57,30,1.0,16,0.43,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,271,16,89,63,30,0.8043588443993918,22,0.28,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,605,17,85,59,27,0.9630005068423719,9,0.16,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,1200,18,86,55,24,0.9787126203750633,0,0.09,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,818,19,84,51,33,0.988342625443487,-11,0.01,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,711,20,83,47,31,1.0,-23,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,731,21,80,47,33,1.0,-26,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,565,22,76,48,31,1.0,-27,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-19,382,23,69,44,33,1.0,-45,0.0,0.0,0.0,Spring,No Holiday,Yes,Monday,0,1,1
2018-03-20,297,0,63,42,33,1.0,-56,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,243,1,55,42,31,1.0,-64,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,165,2,51,44,34,1.0,-61,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,95,3,47,44,38,1.0,-65,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,69,4,44,44,31,1.0,-68,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,92,5,41,42,31,1.0,-76,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,235,6,39,43,34,1.0,-75,0.0,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,677,7,38,44,41,1.0,-73,0.02,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,1212,8,43,43,42,1.0,-72,0.37,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,661,9,57,38,39,0.9923973644196655,-75,0.98,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,418,10,74,35,35,0.994931576279777,-70,1.81,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,488,11,84,34,36,0.9827673593512417,-65,2.36,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,522,12,90,33,31,0.9923973644196655,-64,2.59,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,516,13,80,37,34,1.0,-58,1.96,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,478,14,73,38,34,0.998479472883933,-61,1.6,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,492,15,65,39,33,1.0,-64,1.21,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,518,16,56,42,42,1.0,-63,0.81,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,719,17,49,43,43,1.0,-66,0.42,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
2018-03-20,1111,18,41,43,35,1.0,-73,0.21,0.0,0.0,Spring,No Holiday,Yes,Tuesday,0,1,1
